id	filename	md5	size	state
d305b0b8-efa5-40f9-b4f9-7ff6557c3674	d305b0b8-efa5-40f9-b4f9-7ff6557c3674/13ca4dfb-6bef-429f-9658-296bbdc1beb8.rna_seq.augmented_star_gene_counts.tsv	bda018e267f144b915af0a513806df49	4239452	validated
d30a480e-39a4-42e6-922b-c5cda6826687	d30a480e-39a4-42e6-922b-c5cda6826687/b0cd445b-e669-4047-8ed5-79824be3938b.rna_seq.augmented_star_gene_counts.tsv	145fd9959941697ac442e92e4bc4358e	4256678	validated
de7f2bf9-7cf5-4e97-8c51-df5afd1b0246	de7f2bf9-7cf5-4e97-8c51-df5afd1b0246/aa1a59f9-7d12-4e76-a1ad-a6b2de62c4b0.rna_seq.augmented_star_gene_counts.tsv	8d1063ab79ea1d2dbaf7a43a7e8d1090	4238548	validated
e464e573-8420-4516-a4b0-27850d3a18dd	e464e573-8420-4516-a4b0-27850d3a18dd/e3ef1128-694c-48d6-81ee-62f0ea6ec582.rna_seq.augmented_star_gene_counts.tsv	47c6ddd0ff0e701511ef4103ebe11908	4247476	validated
edb9cba3-6c54-4361-8920-583c0b2606aa	edb9cba3-6c54-4361-8920-583c0b2606aa/0dab5bf8-abc8-4fba-aa61-8f248378d942.rna_seq.augmented_star_gene_counts.tsv	54e0f10d49f71ae0c27b39d708f77837	4241787	validated
ef5d5338-8447-46d7-b573-4c812f540b32	ef5d5338-8447-46d7-b573-4c812f540b32/259db864-6729-43ac-afc3-e7e47f308bd7.rna_seq.augmented_star_gene_counts.tsv	9b468f9dca30f9ae71a3daca9b1e214c	4269301	validated
f60cd94a-dd5f-4cbb-86e9-c5c97713fd04	f60cd94a-dd5f-4cbb-86e9-c5c97713fd04/58bd16cc-d999-4d09-9205-82cc216a0d88.rna_seq.augmented_star_gene_counts.tsv	c8a0e17539720cb25fe31a69203bca57	4244620	validated
f7a10e9e-496d-4664-b62d-c2d5e6ea662c	f7a10e9e-496d-4664-b62d-c2d5e6ea662c/b5b314be-b56c-4fd2-8a99-033afd55c6da.rna_seq.augmented_star_gene_counts.tsv	51be9979cf3dd2d543661f51b11d6016	4223610	validated
f95d3d81-2433-4018-a042-f24b9f04946a	f95d3d81-2433-4018-a042-f24b9f04946a/545f9937-b128-4f44-8b12-ded0fb79bf3f.rna_seq.augmented_star_gene_counts.tsv	b495c83f1e2ea437d2d9292e0a6dc5f5	4254208	validated
f9cd1c16-3be3-415c-8d7b-9249c3b1c7fa	f9cd1c16-3be3-415c-8d7b-9249c3b1c7fa/1a4e4c95-9614-445d-bc02-e0855ccbde11.rna_seq.augmented_star_gene_counts.tsv	1c6c53e29bd55bc3ca7f8d0e55ca8ca9	4242841	validated
