id	filename	md5	size	state
197e7163-1a47-4712-990a-645bd39507fd	197e7163-1a47-4712-990a-645bd39507fd/eb81efb0-22be-40ad-93a7-1379c09169fb.rna_seq.augmented_star_gene_counts.tsv	38294173f3b8c453db7411751872d142	4224359	validated
1994b978-6d9f-4f05-b88d-a6cebeabd19c	1994b978-6d9f-4f05-b88d-a6cebeabd19c/9aa968ad-63fa-4db4-97b8-042cdbb6b459.rna_seq.augmented_star_gene_counts.tsv	b9db28e2806408fd8f6aff9ed8ee0a13	4219151	validated
1c6ab128-b7bd-4a6c-8e5d-8cd3d154f802	1c6ab128-b7bd-4a6c-8e5d-8cd3d154f802/5957c3ef-b6e7-4b4d-b8cf-d04f85b4160b.rna_seq.augmented_star_gene_counts.tsv	9d24a2be388cee6e2db71d77b1e1dccc	4220068	validated
1cc916ad-8d93-4be4-a6a5-95c411cc57a9	1cc916ad-8d93-4be4-a6a5-95c411cc57a9/c93de8da-4aa3-498e-83df-0ae6819b3d74.rna_seq.augmented_star_gene_counts.tsv	ca1133c64155daa81dfd53aeceee120e	4245070	validated
1d046beb-d3fc-474b-aedd-04249e061e71	1d046beb-d3fc-474b-aedd-04249e061e71/e175cacf-8bb9-42a4-a68d-fef90e587e5b.rna_seq.augmented_star_gene_counts.tsv	add3c22794c8ad94482525c2bd67307d	4222936	validated
1e65110a-b37b-42e6-8f99-b96116fdac71	1e65110a-b37b-42e6-8f99-b96116fdac71/1dc8062e-ec15-4146-a586-112cf061e620.rna_seq.augmented_star_gene_counts.tsv	011ec97adbe2159493595fd04a65e162	4225949	validated
21c5a84a-877e-42ac-aabf-30eb7d6259de	21c5a84a-877e-42ac-aabf-30eb7d6259de/8b7f2fa6-a31b-41f7-9493-872d2a80814d.rna_seq.augmented_star_gene_counts.tsv	e646388842219ddf4ee46f8f670dd094	4222145	validated
21f8d42a-a743-49d4-a39b-473ad03f5ce8	21f8d42a-a743-49d4-a39b-473ad03f5ce8/fe42792f-4116-4e5f-8db3-678b74cfd263.rna_seq.augmented_star_gene_counts.tsv	19e29343989fa7ddaa66a7d49da9df92	4231530	validated
228b84dd-0200-4c42-99de-cc9246428d80	228b84dd-0200-4c42-99de-cc9246428d80/e312bd4b-0a13-4998-8f0b-cb55ab6072b9.rna_seq.augmented_star_gene_counts.tsv	19dc405996be6007e57a158609e1b08f	4212838	validated
23814830-d159-432d-adbc-d834cc5eb4fd	23814830-d159-432d-adbc-d834cc5eb4fd/10616d35-3bf7-4468-8b42-4eb662d5981f.rna_seq.augmented_star_gene_counts.tsv	0a97699878516ce3857bc8bbc2e2290a	4233819	validated
263e5d51-be7b-453e-9e83-e8f72fe8e103	263e5d51-be7b-453e-9e83-e8f72fe8e103/26fcd293-38d7-47b5-9a9f-2f366cc3389d.rna_seq.augmented_star_gene_counts.tsv	5429375c2341e4df1c44f3f0e4518b13	4211128	validated
28211bba-af07-4e9e-abcd-fcf7cc19ba02	28211bba-af07-4e9e-abcd-fcf7cc19ba02/bedfc888-5d34-4fae-bc3c-13255bc47c2b.rna_seq.augmented_star_gene_counts.tsv	d78fd6058779c5c2b124b3021acd284b	4203290	validated
28c03921-6a64-4ce6-9627-8734812e4809	28c03921-6a64-4ce6-9627-8734812e4809/96aa5d94-f2d7-4173-8477-ccbfaa3451b5.rna_seq.augmented_star_gene_counts.tsv	614edf7695567270a369a32c648c11f9	4225269	validated
293f1d34-2368-4382-809a-3b04083329ca	293f1d34-2368-4382-809a-3b04083329ca/a4bcd2df-1155-4528-86bc-232b0349c1a0.rna_seq.augmented_star_gene_counts.tsv	f43687bff7e674061dca9b522282de36	4227908	validated
2958c735-c75b-4cc0-a968-ffad46dc352b	2958c735-c75b-4cc0-a968-ffad46dc352b/d530e057-63d5-455a-9b98-620f6dcd9f89.rna_seq.augmented_star_gene_counts.tsv	114435d33472a5948792cf42213ff43c	4200944	validated
2c2f0616-1fee-4f6d-adf0-64d5557b2d7a	2c2f0616-1fee-4f6d-adf0-64d5557b2d7a/4fa48eca-88fa-4f13-9bb8-5993c47cc5f3.rna_seq.augmented_star_gene_counts.tsv	bd690d6c931d0891f6ef367b39096fc3	4226434	validated
2d17c5ed-0229-4dc4-a876-67c8a2f7745a	2d17c5ed-0229-4dc4-a876-67c8a2f7745a/cdb21b35-6884-40a4-b66d-2275eb5ca0a1.rna_seq.augmented_star_gene_counts.tsv	cdb7692392705fa8758286d54b1234cf	4243208	validated
2ea242f5-b89d-464f-a786-da61b83d4b6f	2ea242f5-b89d-464f-a786-da61b83d4b6f/664b7261-91fd-4b1e-b7c9-bc95a15a0f14.rna_seq.augmented_star_gene_counts.tsv	ba0a48120bc2a8446177b2a666f46afa	4215428	validated
2fa3c211-314a-4a2d-a15a-02335262bbc4	2fa3c211-314a-4a2d-a15a-02335262bbc4/1f6baf69-b0e9-44e7-bb0a-0818adda7b09.rna_seq.augmented_star_gene_counts.tsv	57859a7aa1ab786bcf8b0d12801d7b86	4215783	validated
31855350-9ddc-4279-a0af-c5564a12e1d3	31855350-9ddc-4279-a0af-c5564a12e1d3/9f4b7d5e-9bad-4148-95b8-b78564c0cae6.rna_seq.augmented_star_gene_counts.tsv	388061b248f26d41cfc3d1bb3d246e3b	4223569	validated
32168e04-7f7d-4be9-9e68-cd6d04bcebd6	32168e04-7f7d-4be9-9e68-cd6d04bcebd6/85f6b345-ab15-4095-9686-b434221b66e6.rna_seq.augmented_star_gene_counts.tsv	d34a17724d9fa20c9369d99ffd64953d	4220506	validated
33e6cf0b-5046-4ad4-afb2-c0efe3dbe562	33e6cf0b-5046-4ad4-afb2-c0efe3dbe562/6cfb8fb8-3064-467f-ad32-4c7ffb30afaa.rna_seq.augmented_star_gene_counts.tsv	e5085d38eae37268f2e75e04247bbfcf	4221833	validated
3483feb0-267e-49c8-a186-d2a10d8b95d6	3483feb0-267e-49c8-a186-d2a10d8b95d6/2406118f-a7ea-42f0-89b7-8a6344b826d8.rna_seq.augmented_star_gene_counts.tsv	4ce5a3edc7df395524283160996a2f51	4211728	validated
35b21093-a92a-45e4-bdb2-a82fb400c6ea	35b21093-a92a-45e4-bdb2-a82fb400c6ea/a9ec76be-2ef4-4b95-9ab8-0b47fd793b0e.rna_seq.augmented_star_gene_counts.tsv	d84d173c2d3f1e129d9cf7bebcbaacc9	4205453	validated
3700df53-8d95-4c95-9fea-64ea67e106b7	3700df53-8d95-4c95-9fea-64ea67e106b7/18b4b563-e011-4e0d-a8e3-838af24f6c3a.rna_seq.augmented_star_gene_counts.tsv	ca4a77702efd8ded39e760e304db0b0d	4195414	validated
370b35d8-24c2-4b73-94a2-48bef7b70ac9	370b35d8-24c2-4b73-94a2-48bef7b70ac9/b119d1ea-21b8-408c-b2be-c8d68de6101c.rna_seq.augmented_star_gene_counts.tsv	777d93d4812436040845f70a32e6306c	4229928	validated
37af3733-6068-4867-a545-39eef514dc12	37af3733-6068-4867-a545-39eef514dc12/65bd5f28-4822-454d-9f6d-ce9b06ca9261.rna_seq.augmented_star_gene_counts.tsv	04836c62766eaf5c232fb5e6524f54d4	4206940	validated
3903fc44-5102-44ab-a18e-774108846f70	3903fc44-5102-44ab-a18e-774108846f70/c843bc23-4341-4136-bc1e-fe4177eb3540.rna_seq.augmented_star_gene_counts.tsv	7a3b07f8102e5fb94854fa5229395d58	4209822	validated
39ceaa8f-92b2-43a5-b149-a3da8971cf57	39ceaa8f-92b2-43a5-b149-a3da8971cf57/ad4c870b-968c-4cd7-8270-cf2cd0ef94ee.rna_seq.augmented_star_gene_counts.tsv	69fc2952010915a7d41cdc9c91c5aa46	4226589	validated
3a826c9e-9966-4bbf-8ddb-e34f3c71381f	3a826c9e-9966-4bbf-8ddb-e34f3c71381f/2cdf0703-60ea-4ffb-aa2f-808a40d4815a.rna_seq.augmented_star_gene_counts.tsv	8d1e473b2320acaf2101891a8ea4cfe6	4229088	validated
3a872621-c164-4e4a-8271-a637a726d63b	3a872621-c164-4e4a-8271-a637a726d63b/4d017184-bc82-462e-8331-5f985205f201.rna_seq.augmented_star_gene_counts.tsv	bdfa544f1282a75fe7e8e9b34ed66ac5	4216796	validated
3b16f864-d1ea-4ecf-b28d-cbce29b9bb47	3b16f864-d1ea-4ecf-b28d-cbce29b9bb47/93bbdfef-3d7a-490f-9747-2fd5b01391b8.rna_seq.augmented_star_gene_counts.tsv	b5da89e7035c7047d209655fd981b1cc	4214146	validated
3bb50e4a-840c-45e3-a312-b6d4a4bbf297	3bb50e4a-840c-45e3-a312-b6d4a4bbf297/be8ac5cf-54d6-4c73-8ab9-fc3b7f7e93e6.rna_seq.augmented_star_gene_counts.tsv	abc0f3e142b6b6795c54cbfd7fc483ac	4219933	validated
3caa8628-d3d6-40d0-bfd1-0de2b2e9ed61	3caa8628-d3d6-40d0-bfd1-0de2b2e9ed61/a1e4d6cb-c195-4ed4-8f75-083c257333a4.rna_seq.augmented_star_gene_counts.tsv	c40a1e13d45b8904cd5d531a83b5cedf	4236132	validated
3f1f1922-1263-4e5d-819b-2c89e8b5548d	3f1f1922-1263-4e5d-819b-2c89e8b5548d/427c0560-88ff-45a9-98a7-9d7cf3354138.rna_seq.augmented_star_gene_counts.tsv	3d6ad13759d8190f2aea40dd377ca49e	4200888	validated
4016e261-2cd4-4651-af30-de2cbf038a8a	4016e261-2cd4-4651-af30-de2cbf038a8a/8e3828b8-8928-4c23-bb86-3dac58b416ae.rna_seq.augmented_star_gene_counts.tsv	dce57cb052b51a00fd2d46cd824dc588	4221226	validated
4075cc2e-ed70-4b2e-9520-542d18f4b797	4075cc2e-ed70-4b2e-9520-542d18f4b797/1068220f-b2b3-4bd9-b120-83ca7697d2f5.rna_seq.augmented_star_gene_counts.tsv	b3cbbbedd7761dd94417e67d67a071e6	4203489	validated
40b00d5b-5a07-45c8-94d0-26fd8724dd93	40b00d5b-5a07-45c8-94d0-26fd8724dd93/bff35005-41e0-4aa8-b423-083064236144.rna_seq.augmented_star_gene_counts.tsv	4eba726aa9a9eedd7161f01952b7c2c7	4212703	validated
417b01fc-a6ad-4cff-b36d-99a6e4f349a1	417b01fc-a6ad-4cff-b36d-99a6e4f349a1/5e8476a1-5aa4-48d6-b4a8-d76e52a18d43.rna_seq.augmented_star_gene_counts.tsv	727cfa6ca2344c871db835f901235410	4206002	validated
426b0e75-593f-4992-b355-b751160e05a0	426b0e75-593f-4992-b355-b751160e05a0/cfa0d88b-5da4-41be-b3df-7b567a6fef9c.rna_seq.augmented_star_gene_counts.tsv	55d4946657f6eca80ef76ac169283978	4204973	validated
42fa0391-2d81-4453-a579-479ed12c9941	42fa0391-2d81-4453-a579-479ed12c9941/a582032e-2f32-48d5-a01c-fa21156c5a74.rna_seq.augmented_star_gene_counts.tsv	16921a3aa9d6788cf194ee15cad823a7	4221625	validated
4341af2d-dee1-4b4a-ad27-00858396c886	4341af2d-dee1-4b4a-ad27-00858396c886/78767f1f-fa6f-4d1a-beb7-a2c11381958e.rna_seq.augmented_star_gene_counts.tsv	832fad94281870b46558ba6d7a0421fd	4218877	validated
4471dc96-3a94-410f-ba82-b3846aedea59	4471dc96-3a94-410f-ba82-b3846aedea59/286b5e5d-29d0-4033-9f0b-2ae0cb3fa397.rna_seq.augmented_star_gene_counts.tsv	4a7f5274b18682583d3bac705de52a40	4193829	validated
4718e60a-dc0a-4f8c-8af1-7067dba3aac3	4718e60a-dc0a-4f8c-8af1-7067dba3aac3/7b901b84-6702-408f-95bc-d5b79ba58ffa.rna_seq.augmented_star_gene_counts.tsv	dadf8a98d6798b28d2d4bcbade2086ff	4197257	validated
472cb976-5b95-4130-bda1-243e24e2bd80	472cb976-5b95-4130-bda1-243e24e2bd80/c7bf2ffe-055a-4658-9a6a-c2f2e6ddc7df.rna_seq.augmented_star_gene_counts.tsv	d8c60414d6a425494fff8ae17f5f09d2	4217102	validated
476c323f-4a20-41a3-91b3-7c9a81b4fbc1	476c323f-4a20-41a3-91b3-7c9a81b4fbc1/16d06971-fbf9-4b5f-b119-2816c48bcfb7.rna_seq.augmented_star_gene_counts.tsv	c78635fef039eb258290c71e92a5d3ba	4222885	validated
477b84d7-1ae0-42f9-91d5-3d63f89d10d2	477b84d7-1ae0-42f9-91d5-3d63f89d10d2/ac2bfe26-5c96-4f44-9502-1c703b918913.rna_seq.augmented_star_gene_counts.tsv	441bbf72fe96b08d8ab256ac181b0a93	4221577	validated
48d0a941-117d-472c-8a5e-533aeb9f03f2	48d0a941-117d-472c-8a5e-533aeb9f03f2/76ac10f3-0299-4c25-b241-812f90a7d1d6.rna_seq.augmented_star_gene_counts.tsv	162ea9a06c2b4dd06fe8ff4321721d7c	4216235	validated
4a217865-bbc4-4d8d-ba04-cb53bcd6d208	4a217865-bbc4-4d8d-ba04-cb53bcd6d208/a7fe211e-d6ca-48d3-80dc-06848c934aa7.rna_seq.augmented_star_gene_counts.tsv	ceaace32e2b401bf02156c885086f622	4200881	validated
4a39b419-4c93-4c65-bdc3-075c1c067a41	4a39b419-4c93-4c65-bdc3-075c1c067a41/69044cff-0eaa-4acc-a163-4b9ab15a7595.rna_seq.augmented_star_gene_counts.tsv	8ed372f7580a83927d627126866a7725	4234145	validated
4afc190c-2ce8-4eba-ad64-7337d187546b	4afc190c-2ce8-4eba-ad64-7337d187546b/06df9723-9ae2-49ff-bd42-e8826faa096e.rna_seq.augmented_star_gene_counts.tsv	acc9e728e21ca9f5c8a77f45b25d3fa7	4211164	validated
4bc85c3a-2187-474d-9fc7-874bad1eb196	4bc85c3a-2187-474d-9fc7-874bad1eb196/8e3661d6-d095-490c-bc01-d8d7b3f23ed9.rna_seq.augmented_star_gene_counts.tsv	3b4d766a2756293ec944cf0562dc287b	4229753	validated
4c09e3cb-39e1-4712-aba1-3cf8cdeade1b	4c09e3cb-39e1-4712-aba1-3cf8cdeade1b/c6947e47-2ada-4c8d-830c-e6dbcb66769a.rna_seq.augmented_star_gene_counts.tsv	856c2093192ea540727738996c51c506	4224643	validated
4c1beb5d-13a1-435f-bf1d-ea8015d486ff	4c1beb5d-13a1-435f-bf1d-ea8015d486ff/32e9669c-0c2c-47a5-b53b-c833c776607d.rna_seq.augmented_star_gene_counts.tsv	be6610fda96e237cfe8043f0a7fcc0b6	4210397	validated
4d6f675d-ce11-4faf-ae1f-15cfbc2b5351	4d6f675d-ce11-4faf-ae1f-15cfbc2b5351/7f4dfecb-1ab7-411c-80cb-4613251b75a7.rna_seq.augmented_star_gene_counts.tsv	ee9f5d8486b91a5ed6c949aa1e8888f2	4217877	validated
4e34e3c0-7b98-4a4f-8889-489f87383ba4	4e34e3c0-7b98-4a4f-8889-489f87383ba4/9d164d74-ec27-4cef-81b0-0580550e96af.rna_seq.augmented_star_gene_counts.tsv	1fc033c03fbab635d3a6ee359bd09e41	4216005	validated
5028edd3-a821-4511-99bf-d669c9d61723	5028edd3-a821-4511-99bf-d669c9d61723/50cae4c7-fef8-40fa-a3ed-d14a34eb6103.rna_seq.augmented_star_gene_counts.tsv	8aeb7d8e310c84d65122a1a7e94db230	4223451	validated
50510cac-4961-4b8c-b24b-06bfbfead355	50510cac-4961-4b8c-b24b-06bfbfead355/3f6cc934-a895-4155-9257-7b09d36ac917.rna_seq.augmented_star_gene_counts.tsv	9984e9b3e28459fde306cc0f1bf25f33	4221846	validated
513f448a-7c38-46d0-9f61-fec9416334cd	513f448a-7c38-46d0-9f61-fec9416334cd/192fbc82-959c-469b-ba83-0dd7af188265.rna_seq.augmented_star_gene_counts.tsv	5a6794130ac6009bd7827ef7d336566a	4209633	validated
51d8982b-ade8-4cd7-83c2-bb32eeff4c8a	51d8982b-ade8-4cd7-83c2-bb32eeff4c8a/be150892-6890-4414-9f4d-aeda4ee38708.rna_seq.augmented_star_gene_counts.tsv	2a508eb7ba01193b75fa493b2526b3ed	4218507	validated
56f31145-6c4f-40f2-9f1b-2c428f1c6f6d	56f31145-6c4f-40f2-9f1b-2c428f1c6f6d/7df90db3-232d-4e82-b960-7dcee63635bd.rna_seq.augmented_star_gene_counts.tsv	86e17f1f5dbea3ce2f51e2a4b3a048e2	4256866	validated
572d387f-648a-4547-871a-f0be87a9d3ee	572d387f-648a-4547-871a-f0be87a9d3ee/d17659bf-fc02-4c26-bb3c-206fc71e644d.rna_seq.augmented_star_gene_counts.tsv	a1e0fbe82f8611928d63bd58bd6a12e1	4212635	validated
58e4283a-b744-4871-81ec-6d18baa1a8e5	58e4283a-b744-4871-81ec-6d18baa1a8e5/18b024b6-f991-4414-8d9b-4cc112d8ec38.rna_seq.augmented_star_gene_counts.tsv	dcd9369127c887647d7a52de33445e47	4197233	validated
5a46660d-4eb2-42de-92e7-8b55f9d07a44	5a46660d-4eb2-42de-92e7-8b55f9d07a44/f7b0a537-4bfc-4cb1-9c5c-f3dd917405d5.rna_seq.augmented_star_gene_counts.tsv	653502d9797566d70eaa37fb1b8856a7	4194214	validated
5a9a239f-82d6-4875-970e-bc57558691b4	5a9a239f-82d6-4875-970e-bc57558691b4/1d974cac-fb5e-4737-a6b0-d22d398fea59.rna_seq.augmented_star_gene_counts.tsv	2a7c492dd1e47e14e8d05f235d831ab0	4204907	validated
5b4d459d-ee3d-46a0-be38-cafa1a5fad66	5b4d459d-ee3d-46a0-be38-cafa1a5fad66/b8dc06dd-4d60-4c28-94df-e62b6044201c.rna_seq.augmented_star_gene_counts.tsv	af12572957808e06f21716950e4c1d6e	4215488	validated
5d9881ac-703a-4ac6-8d77-4e995725e4a5	5d9881ac-703a-4ac6-8d77-4e995725e4a5/c282bf87-bf6a-448b-96a0-817ac7f7fee8.rna_seq.augmented_star_gene_counts.tsv	9cef378b3245170d0180c9c3ad410950	4218743	validated
60332171-425b-46f5-8164-e3b1fb882036	60332171-425b-46f5-8164-e3b1fb882036/aba8d491-1d65-421a-8d13-b3d0a16dff43.rna_seq.augmented_star_gene_counts.tsv	f8a6b873fd557d048f47e306157654bb	4228633	validated
606f2957-6536-46ae-9f62-d8dd7e2856d9	606f2957-6536-46ae-9f62-d8dd7e2856d9/303bf92c-c5f7-47b7-8f75-753d7322bee7.rna_seq.augmented_star_gene_counts.tsv	222a06531d4a212b67149788cf44d1fd	4212914	validated
6080f1ab-a146-4ba7-8ca2-99204039f8e5	6080f1ab-a146-4ba7-8ca2-99204039f8e5/151ff5a0-f236-4b98-a57f-d75dbde755ab.rna_seq.augmented_star_gene_counts.tsv	1d37d73ad2471d26ef377c11931f42e5	4229499	validated
61ad124d-5315-447b-8557-49444ef18f49	61ad124d-5315-447b-8557-49444ef18f49/c158ef97-e253-41f8-a9e1-dd55496ae910.rna_seq.augmented_star_gene_counts.tsv	8aa6fa10e0964ac298f99bf957a64b4e	4223798	validated
61f028d1-e7ba-423d-b610-9cd1229d110e	61f028d1-e7ba-423d-b610-9cd1229d110e/4378234d-05a9-4d4f-97fc-916698728a4f.rna_seq.augmented_star_gene_counts.tsv	c620e7e6cc404740384300fcc3cdbc11	4238568	validated
634cd164-4eb6-4bb5-baef-80d23bc02cfb	634cd164-4eb6-4bb5-baef-80d23bc02cfb/00e08404-4c50-4a1a-9036-0f0dd3988db8.rna_seq.augmented_star_gene_counts.tsv	75558ee59a6641997491fee3d9f567fc	4211148	validated
63870086-6129-4ae1-a3c4-e9ace85f1df0	63870086-6129-4ae1-a3c4-e9ace85f1df0/5e4721e4-6883-4f2a-8a70-b87a2cee68f1.rna_seq.augmented_star_gene_counts.tsv	0da497c5e94083c36a89d0d404959fb2	4229731	validated
67078084-0785-4601-993d-b76631d58a88	67078084-0785-4601-993d-b76631d58a88/a0a44a0c-be1a-4cfe-a305-9ce2d4cee68d.rna_seq.augmented_star_gene_counts.tsv	dccb1501b567c2b19601d202f392f5a7	4229520	validated
678a19cb-a88c-4093-b6b5-07c63237c42b	678a19cb-a88c-4093-b6b5-07c63237c42b/6cae08b5-33e9-4a0c-b399-3bc723f6e10f.rna_seq.augmented_star_gene_counts.tsv	e5312b7854919afa3f000612727623fb	4203346	validated
67993fc6-feaf-4468-927c-0daf9ca72aed	67993fc6-feaf-4468-927c-0daf9ca72aed/b89c4049-eeac-4f22-a9b6-18ffd9f07132.rna_seq.augmented_star_gene_counts.tsv	6ca7330f2637f1f43a9718c6833382cf	4207467	validated
6983f3b9-c9ba-433a-8f13-6429122ca395	6983f3b9-c9ba-433a-8f13-6429122ca395/6671e092-52aa-4fff-b052-21bfe69a1658.rna_seq.augmented_star_gene_counts.tsv	03a2fc14a92425733810d7192c521057	4225782	validated
6a40d8bb-f30a-4802-8043-431551c2ca51	6a40d8bb-f30a-4802-8043-431551c2ca51/4b5b50cd-2bcf-4c8a-b5d7-09adeef205fd.rna_seq.augmented_star_gene_counts.tsv	38025f63fad4b0fc16ee476eed716806	4208306	validated
6b50634f-49fe-4832-a8f5-093bedaed19c	6b50634f-49fe-4832-a8f5-093bedaed19c/62f40b9a-32de-4432-b15e-32c82be5ee8b.rna_seq.augmented_star_gene_counts.tsv	1a27a0a4a1c1811837bec603b775c112	4209191	validated
6d1cf7fd-b7e2-4770-b0ce-5823de7ba817	6d1cf7fd-b7e2-4770-b0ce-5823de7ba817/25cb96a0-40d9-4d91-b997-efa79962f6e2.rna_seq.augmented_star_gene_counts.tsv	0a07abcd1ccc12e0fa97ca5f1ac4cfdf	4220586	validated
6d4ab014-ce19-42f0-9ce8-e0b03ba47a86	6d4ab014-ce19-42f0-9ce8-e0b03ba47a86/3be93921-b171-44e3-a1d8-4da348948b56.rna_seq.augmented_star_gene_counts.tsv	9aca8e88345e78f9d2569e84ed3f9d82	4213604	validated
704376d7-9bd9-4097-bb4e-60ee92241481	704376d7-9bd9-4097-bb4e-60ee92241481/7b5d9241-4c32-4957-bfb5-d9bc4f711ee6.rna_seq.augmented_star_gene_counts.tsv	08ad8833c42973e69201410cbe0be51d	4240314	validated
7214d789-2919-4fa4-b8fc-660c5c160202	7214d789-2919-4fa4-b8fc-660c5c160202/03ca605c-a693-44da-86b9-4f48c2649839.rna_seq.augmented_star_gene_counts.tsv	93ac65396010e7b002f940626f49307b	4206961	validated
72b4e1c9-0c5b-4110-9650-0505cc5fce3a	72b4e1c9-0c5b-4110-9650-0505cc5fce3a/8be7d2b4-3bf5-49a5-97fb-97bdb5c29295.rna_seq.augmented_star_gene_counts.tsv	174a1f194f6fc22ac25f6b6e1f19d600	4237440	validated
7445bd44-47b4-4a4d-b38f-2873def428f9	7445bd44-47b4-4a4d-b38f-2873def428f9/09264879-4172-4297-a98a-32eade65d63b.rna_seq.augmented_star_gene_counts.tsv	ed3f5df278d7239bd767efd756e9ff8f	4235117	validated
757821dd-1fce-428d-985e-beb33d18842e	757821dd-1fce-428d-985e-beb33d18842e/4b5ffc48-de6c-4f22-92c8-8c41c821a37f.rna_seq.augmented_star_gene_counts.tsv	a78b5c6551775fee80c31ab3192a9543	4217933	validated
767226e6-cc1b-449d-b697-4d3ec2660006	767226e6-cc1b-449d-b697-4d3ec2660006/1a29d66d-8bda-44d8-9b7c-262d69825276.rna_seq.augmented_star_gene_counts.tsv	da902741e9793ec4a641fe9c2bc5b0db	4217526	validated
772bdab0-f31c-441e-b79e-240fd622079b	772bdab0-f31c-441e-b79e-240fd622079b/3a390e78-ce52-4743-898c-8c529b342cad.rna_seq.augmented_star_gene_counts.tsv	9d28999e616623cd5939c812f84bf217	4220074	validated
780b79cd-5502-455d-9df3-d20c96a26649	780b79cd-5502-455d-9df3-d20c96a26649/6452215d-e0ae-482f-8f32-963e7017bec0.rna_seq.augmented_star_gene_counts.tsv	a864fe9d5aee881d5e6e98c08b61c56c	4225399	validated
